Impact,output-BillWeb-73,Severity,Title,"Bulletin
ID",output-Report-66,output-Gateway_Backup.76,output-MamWeb-70,output-MemDB-72,output-BillDB-75,Supersedes,output -WinJumpoff-68,output-BackUp-65,output-Mem&BillTest-95,Component KB,output-MemAPI-71,CVEs,Bulletin KB,"Date
Posted",Affected Component,Reboot,output-BillAPI-74,Affected Product
Information Disclosure,False,Important,Vulnerability in Microsoft Graphics Component Could Allow Information Disclosure,MS14-085,False,False,False,False,False,,False,False,False,3013126,False,CVE-2014-6355,3013126,2014-12-09,,Maybe,False,Windows Server 2012 R2
Information Disclosure,False,Important,Vulnerability in Microsoft Graphics Component Could Allow Information Disclosure,MS14-085,False,False,False,False,False,,False,False,False,3013126,False,CVE-2014-6355,3013126,2014-12-09,,Maybe,False,Windows Server 2012 (Server Core installation)
Information Disclosure,False,Important,Vulnerability in Microsoft Graphics Component Could Allow Information Disclosure,MS14-085,False,False,False,False,False,,False,False,False,3013126,False,CVE-2014-6355,3013126,2014-12-09,,Maybe,False,Windows Server 2012 R2 (server core installation)
Remote Code Execution,False,Moderate,Cumulative Security Update for Internet Explorer,MS14-080,False,False,False,False,False,MS14-065[3003057],False,False,False,3008923,False,"CVE-2014-6327,CVE-2014-6328,CVE-2014-6329,CVE-2014-6330,CVE-2014-6363,CVE-2014-6365,CVE-2014-6366,CVE-2014-6368,CVE-2014-6369,CVE-2014-6373,CVE-2014-6374,CVE-2014-6375,CVE-2014-6376,CVE-2014-8966",3008923,2014-12-09,Internet Explorer 10,Yes,False,Windows Server 2012
Remote Code Execution,False,Moderate,Cumulative Security Update for Internet Explorer,MS14-080,False,False,False,False,False,MS14-065[3003057],False,False,False,3008923,False,"CVE-2014-6327,CVE-2014-6328,CVE-2014-6329,CVE-2014-6330,CVE-2014-6363,CVE-2014-6365,CVE-2014-6366,CVE-2014-6368,CVE-2014-6369,CVE-2014-6373,CVE-2014-6374,CVE-2014-6375,CVE-2014-6376,CVE-2014-8966",3008923,2014-12-09,Windows Internet Explorer 11,Yes,False,Windows Server 2012 R2
Denial of Service,False,Moderate,Vulnerability in Kernel-Mode Driver Could Allow Denial of Service,MS14-079,False,False,False,False,False,MS14-058[3000061],False,False,False,3002885,False,CVE-2014-6317,3002885,2014-11-11,,Yes,False,Windows Server 2012
Denial of Service,False,Moderate,Vulnerability in Kernel-Mode Driver Could Allow Denial of Service,MS14-079,False,False,False,False,False,MS14-058[3000061],False,False,False,3002885,False,CVE-2014-6317,3002885,2014-11-11,,Yes,False,Windows Server 2012 R2
Denial of Service,False,Moderate,Vulnerability in Kernel-Mode Driver Could Allow Denial of Service,MS14-079,False,False,False,False,False,MS14-058[3000061],False,False,False,3002885,False,CVE-2014-6317,3002885,2014-11-11,,Yes,False,Windows Server 2012 (Server Core installation)
Denial of Service,False,Moderate,Vulnerability in Kernel-Mode Driver Could Allow Denial of Service,MS14-079,False,False,False,False,False,MS14-058[3000061],False,False,False,3002885,False,CVE-2014-6317,3002885,2014-11-11,,Yes,False,Windows Server 2012 R2 (server core installation)
Information Disclosure,False,Important,Vulnerability in Active Directory Federation Services Could Allow Information Disclosure,MS14-077,False,False,False,False,False,,False,False,False,3003381,False,CVE-2014-6331,3003381,2014-11-11,Active Directory Federation Services 2.1,Maybe,False,Windows Server 2012
Information Disclosure,False,Important,Vulnerability in Active Directory Federation Services Could Allow Information Disclosure,MS14-077,False,False,False,False,False,,False,False,False,3003381,False,CVE-2014-6331,3003381,2014-11-11,Active Directory Federation Services 3.0,Maybe,False,Windows Server 2012 R2
Information Disclosure,False,Important,Vulnerability in Active Directory Federation Services Could Allow Information Disclosure,MS14-077,False,False,False,False,False,,False,False,False,3003381,False,CVE-2014-6331,3003381,2014-11-11,Active Directory Federation Services 3.0,Maybe,False,Windows Server 2012 R2 (server core installation)
Security Bypass,True,Important,Vulnerability in Internet Information Services (IIS) Could Allow Security Feature Bypass,MS14-076,False,False,True,False,False,,False,False,True,2982998,False,CVE-2014-4078,2982998,2014-11-11,Microsoft Internet Information Services 8.0,Maybe,False,Windows Server 2012
Security Bypass,True,Important,Vulnerability in Internet Information Services (IIS) Could Allow Security Feature Bypass,MS14-076,False,False,True,False,False,,False,False,True,2982998,False,CVE-2014-4078,2982998,2014-11-11,Microsoft Internet Information Services 8.5,Maybe,False,Windows Server 2012 R2
Security Bypass,False,Important,Vulnerability in Remote Desktop Protocol Could Allow Security Feature Bypass,MS14-074,False,False,False,False,False,MS14-030[2965788],True,False,True,3003743,False,CVE-2014-6318,3003743,2014-11-11,,Yes,False,Windows Server 2012
Security Bypass,False,Important,Vulnerability in Remote Desktop Protocol Could Allow Security Feature Bypass,MS14-074,False,False,False,False,False,MS14-030[2965788],True,False,True,3003743,False,CVE-2014-6318,3003743,2014-11-11,,Yes,False,Windows Server 2012 R2
Security Bypass,False,Important,Vulnerability in Remote Desktop Protocol Could Allow Security Feature Bypass,MS14-074,False,False,False,False,False,MS14-030[2965788],True,False,True,3003743,False,CVE-2014-6318,3003743,2014-11-11,,Yes,False,Windows Server 2012 (Server Core installation)
Security Bypass,False,Important,Vulnerability in Remote Desktop Protocol Could Allow Security Feature Bypass,MS14-074,False,False,False,False,False,MS14-030[2965788],True,False,True,3003743,False,CVE-2014-6318,3003743,2014-11-11,,Yes,False,Windows Server 2012 R2 (server core installation)
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS14-072,False,False,False,False,False,MS14-026[2931357],False,False,True,2978121,False,CVE-2014-4149,3005210,2014-11-11,Microsoft .NET Framework 3.5,Maybe,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS14-072,False,False,False,False,False,MS14-026[2931357],False,False,True,2978121,False,CVE-2014-4149,3005210,2014-11-11,Microsoft .NET Framework 3.5,Maybe,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS14-072,False,False,False,False,False,MS14-026[2931367],False,False,True,2978127,False,CVE-2014-4149,3005210,2014-11-11,Microsoft .NET Framework 4.5/4.5.1/4.5.2,Maybe,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS14-072,False,False,False,False,False,MS14-026[2931367],False,False,True,2978127,False,CVE-2014-4149,3005210,2014-11-11,Microsoft .NET Framework 4.5/4.5.1/4.5.2,Maybe,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS14-072,True,True,True,True,True,MS14-026[2931358],False,True,False,2978122,False,CVE-2014-4149,3005210,2014-11-11,Microsoft .NET Framework 3.5,Maybe,False,Windows Server 2012 R2
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS14-072,True,True,True,True,True,MS14-026[2931358],False,True,False,2978122,False,CVE-2014-4149,3005210,2014-11-11,Microsoft .NET Framework 3.5,Maybe,False,Windows Server 2012 R2 (server core installation)
Elevation of Privilege,True,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS14-072,True,True,True,True,True,MS14-026[2931366],False,True,False,2978126,True,CVE-2014-4149,3005210,2014-11-11,Microsoft .NET Framework 4.5.1/4.5.2,Maybe,True,Windows Server 2012 R2
Elevation of Privilege,True,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS14-072,True,True,True,True,True,MS14-026[2931366],False,True,False,2978126,True,CVE-2014-4149,3005210,2014-11-11,Microsoft .NET Framework 4.5.1/4.5.2,Maybe,True,Windows Server 2012 R2 (server core installation)
Elevation of Privilege,False,Important,Vulnerability in Windows Audio Service Could Allow Elevation of Privilege,MS14-071,False,False,False,False,False,,False,False,False,3005607,False,CVE-2014-6322,3005607,2014-11-11,,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerability in Windows Audio Service Could Allow Elevation of Privilege,MS14-071,False,False,False,False,False,,False,False,False,3005607,False,CVE-2014-6322,3005607,2014-11-11,,Yes,False,Windows Server 2012 R2
Elevation of Privilege,False,Critical,Vulnerability in Kerberos Could Allow Elevation of Privilege,MS14-068,False,False,False,False,False,,True,False,True,3011780,False,CVE-2014-6324,3011780,2014-11-11,,Yes,False,Windows Server 2012
Elevation of Privilege,False,Critical,Vulnerability in Kerberos Could Allow Elevation of Privilege,MS14-068,False,False,False,False,False,,True,False,True,3011780,False,CVE-2014-6324,3011780,2014-11-11,,Yes,False,Windows Server 2012 R2
Elevation of Privilege,False,Critical,Vulnerability in Kerberos Could Allow Elevation of Privilege,MS14-068,False,False,False,False,False,,True,False,True,3011780,False,CVE-2014-6324,3011780,2014-11-11,,Yes,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Critical,Vulnerability in Kerberos Could Allow Elevation of Privilege,MS14-068,False,False,False,False,False,,True,False,True,3011780,False,CVE-2014-6324,3011780,2014-11-11,,Yes,False,Windows Server 2012 R2 (server core installation)
Remote Code Execution,False,Important,Vulnerability in XML Core Services Could Allow Remote Code Execution,MS14-067,False,False,False,False,False,MS14-033[2939576],False,False,False,2993958,False,CVE-2014-4118,2993958,2014-11-11,Microsoft XML Core Services 3.0,Maybe,False,Windows Server 2012
Remote Code Execution,False,Important,Vulnerability in XML Core Services Could Allow Remote Code Execution,MS14-067,False,False,False,False,False,MS14-033[2939576],False,False,False,2993958,False,CVE-2014-4118,2993958,2014-11-11,Microsoft XML Core Services 3.0,Maybe,False,Windows Server 2012 R2
Remote Code Execution,False,Important,Vulnerability in XML Core Services Could Allow Remote Code Execution,MS14-067,False,False,False,False,False,MS14-033[2939576],False,False,False,2993958,False,CVE-2014-4118,2993958,2014-11-11,Microsoft XML Core Services 3.0,Maybe,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Important,Vulnerability in XML Core Services Could Allow Remote Code Execution,MS14-067,False,False,False,False,False,MS14-033[2939576],False,False,False,2993958,False,CVE-2014-4118,2993958,2014-11-11,Microsoft XML Core Services 3.0,Maybe,False,Windows Server 2012 R2 (server core installation)
Remote Code Execution,False,Critical,Vulnerability in Schannel Could Allow Remote Code Execution,MS14-066,False,False,False,False,False,,True,False,True,2992611,False,CVE-2014-6321,2992611,2014-11-11,,Yes,False,Windows Server 2012
Remote Code Execution,False,Critical,Vulnerability in Schannel Could Allow Remote Code Execution,MS14-066,False,False,False,False,False,,True,False,True,2992611,False,CVE-2014-6321,2992611,2014-11-11,,Yes,False,Windows Server 2012 R2
Remote Code Execution,False,Critical,Vulnerability in Schannel Could Allow Remote Code Execution,MS14-066,False,False,False,False,False,,True,False,True,2992611,False,CVE-2014-6321,2992611,2014-11-11,,Yes,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Critical,Vulnerability in Schannel Could Allow Remote Code Execution,MS14-066,False,False,False,False,False,,True,False,True,2992611,False,CVE-2014-6321,2992611,2014-11-11,,Yes,False,Windows Server 2012 R2 (server core installation)
Remote Code Execution,True,Moderate,Cumulative Security Update for Internet Explorer,MS14-065,True,True,True,True,True,MS14-056[2987107],False,True,False,3003057,True,"CVE-2014-4143,CVE-2014-6323,CVE-2014-6337,CVE-2014-6339,CVE-2014-6340,CVE-2014-6341,CVE-2014-6342,CVE-2014-6343,CVE-2014-6344,CVE-2014-6345,CVE-2014-6346,CVE-2014-6347,CVE-2014-6348,CVE-2014-6349,CVE-2014-6350,CVE-2014-6351,CVE-2014-6353",3003057,2014-11-11,Internet Explorer 10,Yes,True,Windows Server 2012
Remote Code Execution,True,Moderate,Cumulative Security Update for Internet Explorer,MS14-065,True,True,True,True,True,MS14-056[2987107],False,True,False,3003057,True,"CVE-2014-4143,CVE-2014-6323,CVE-2014-6337,CVE-2014-6339,CVE-2014-6340,CVE-2014-6341,CVE-2014-6342,CVE-2014-6343,CVE-2014-6344,CVE-2014-6345,CVE-2014-6346,CVE-2014-6347,CVE-2014-6348,CVE-2014-6349,CVE-2014-6350,CVE-2014-6351,CVE-2014-6353",3003057,2014-11-11,Windows Internet Explorer 11,Yes,True,Windows Server 2012 R2
Remote Code Execution,False,Important,Vulnerabilities in Windows OLE Could Allow Remote Code Execution,MS14-064,False,False,False,False,False,MS14-060[3000869],True,False,True,3010788,False,"CVE-2014-6332,CVE-2014-6352",3011443,2014-11-11,,Maybe,False,Windows Server 2012
Remote Code Execution,False,Important,Vulnerabilities in Windows OLE Could Allow Remote Code Execution,MS14-064,False,False,False,False,False,MS14-060[3000869],True,False,True,3010788,False,"CVE-2014-6332,CVE-2014-6352",3011443,2014-11-11,,Maybe,False,Windows Server 2012 R2
Remote Code Execution,False,Critical,Vulnerabilities in Windows OLE Could Allow Remote Code Execution,MS14-064,False,False,False,False,False,,False,False,True,3006226,False,"CVE-2014-6332,CVE-2014-6352",3011443,2014-11-11,,Maybe,False,Windows Server 2012
Remote Code Execution,False,Critical,Vulnerabilities in Windows OLE Could Allow Remote Code Execution,MS14-064,False,False,False,False,False,,False,False,True,3006226,False,"CVE-2014-6332,CVE-2014-6352",3011443,2014-11-11,,Maybe,False,Windows Server 2012 R2
Remote Code Execution,False,Critical,Vulnerabilities in Windows OLE Could Allow Remote Code Execution,MS14-064,False,False,False,False,False,,False,False,True,3006226,False,"CVE-2014-6332,CVE-2014-6352",3011443,2014-11-11,,Maybe,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Critical,Vulnerabilities in Windows OLE Could Allow Remote Code Execution,MS14-064,False,False,False,False,False,,False,False,True,3006226,False,"CVE-2014-6332,CVE-2014-6352",3011443,2014-11-11,,Maybe,False,Windows Server 2012 R2 (server core installation)
Remote Code Execution,False,Important,Vulnerability in Windows OLE Could Allow Remote Code Execution,MS14-060,False,False,False,False,False,,False,False,False,3000869,False,CVE-2014-4114,3000869,2014-10-14,,Maybe,False,Windows Server 2012
Remote Code Execution,False,Important,Vulnerability in Windows OLE Could Allow Remote Code Execution,MS14-060,False,False,False,False,False,,False,False,False,3000869,False,CVE-2014-4114,3000869,2014-10-14,,Maybe,False,Windows Server 2012 R2
Remote Code Execution,False,Critical,Vulnerabilities in Kernel-Mode Driver Could Allow Remote Code Execution,MS14-058,False,False,False,False,False,MS14-015[2930275],False,False,False,3000061,False,"CVE-2014-4113,CVE-2014-4148",3000061,2014-10-14,,Yes,False,Windows Server 2012
Remote Code Execution,False,Critical,Vulnerabilities in Kernel-Mode Driver Could Allow Remote Code Execution,MS14-058,False,False,False,False,False,MS14-015[2930275],False,False,False,3000061,False,"CVE-2014-4113,CVE-2014-4148",3000061,2014-10-14,,Yes,False,Windows Server 2012 R2
Remote Code Execution,False,Critical,Vulnerabilities in Kernel-Mode Driver Could Allow Remote Code Execution,MS14-058,False,False,False,False,False,MS14-015[2930275],False,False,False,3000061,False,"CVE-2014-4113,CVE-2014-4148",3000061,2014-10-14,,Yes,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Critical,Vulnerabilities in Kernel-Mode Driver Could Allow Remote Code Execution,MS14-058,False,False,False,False,False,MS14-015[2930275],False,False,False,3000061,False,"CVE-2014-4113,CVE-2014-4148",3000061,2014-10-14,,Yes,False,Windows Server 2012 R2 (server core installation)
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework Could Allow Remote Code Execution,MS14-057,False,False,False,False,False,,False,False,False,2979571,False,"CVE-2014-4073,CVE-2014-4121,CVE-2014-4122",3000414,2014-10-14,Microsoft .NET Framework 3.5,Maybe,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework Could Allow Remote Code Execution,MS14-057,False,False,False,False,False,,False,False,False,2979571,False,"CVE-2014-4073,CVE-2014-4121,CVE-2014-4122",3000414,2014-10-14,Microsoft .NET Framework 3.5,Maybe,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework Could Allow Remote Code Execution,MS14-057,False,False,False,False,False,,False,False,True,2979577,False,"CVE-2014-4073,CVE-2014-4121,CVE-2014-4122",3000414,2014-10-14,Microsoft .NET Framework 4.5/4.5.1/4.5.2,Maybe,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework Could Allow Remote Code Execution,MS14-057,False,False,False,False,False,,False,False,True,2979577,False,"CVE-2014-4073,CVE-2014-4121,CVE-2014-4122",3000414,2014-10-14,Microsoft .NET Framework 4.5/4.5.1/4.5.2,Maybe,False,Windows Server 2012 (Server Core installation)
